stageNum,timestamp,type,id
3,2018-10-31T21:45:54.212894,atype,3b77ca1b-58a9-4bc8-b404-a7c302e299db
3,2018-10-31T21:45:57.212894,dtype,88e7dbac-2b75-4001-83ba-e1dfa71844ee
3,2018-10-31T21:46:00.212894,ctype,e5ea715d-0f17-466d-b908-7f26c6ac9f0f
3,2018-10-31T21:46:03.212894,etype,f096d714-9716-492a-88d6-f7b092ad1814
3,2018-10-31T21:46:06.212894,btype,a305568f-5652-4741-a9d9-7a651dd723b7
3,2018-10-31T21:46:09.212894,atype,38264500-a085-48ee-b93d-4e72238aa627
3,2018-10-31T21:46:12.212894,ctype,e1e38865-039d-4674-8a4c-3a1a2ecd58d8
3,2018-10-31T21:46:15.212894,ftype,406d8c28-beb3-4ba5-9097-461864bdb2e5
3,2018-10-31T21:46:18.212894,ctype,5f270fbc-6cc6-4ca7-94b0-04df5d7a2fa9
3,2018-10-31T21:46:21.212894,ftype,34bf18cb-6e80-43bf-806c-b7f127789956
3,2018-10-31T21:46:24.212894,ftype,162360f0-7ed7-493a-a02f-4fa744250558
3,2018-10-31T21:46:27.212894,atype,21fa2872-e7ca-425b-a843-f502e381d28a
3,2018-10-31T21:46:30.212894,dtype,cf804e0f-f579-48dd-8813-3435430bc712
3,2018-10-31T21:46:33.212894,ctype,0d2626df-1f92-43de-b190-196d1fb146b4
3,2018-10-31T21:46:36.212894,etype,b4558587-b4a2-462c-baf0-0393a0b79fa9
3,2018-10-31T21:46:39.212894,ctype,3fb6bfaa-4daf-40e7-8711-a4ea932aece8
3,2018-10-31T21:46:42.212894,ftype,41035544-9ea0-4384-bd63-37a4be43506a
3,2018-10-31T21:46:45.212894,ftype,ed0ba55f-5ace-4efa-8971-ccb372d9b7dc
3,2018-10-31T21:46:48.212894,atype,46a20839-c006-4843-b442-0c411b48a4c6
3,2018-10-31T21:46:51.212894,ftype,c8560f64-cea1-4060-bf67-e4c6facb8077
3,2018-10-31T21:46:54.212894,dtype,1076d7d9-e4d8-4f36-94fc-f4a3adc1c819
3,2018-10-31T21:46:57.212894,ftype,53d672de-82a7-4434-afcb-4b36dd7e762d
3,2018-10-31T21:47:00.212894,atype,16e31b62-77af-4a23-a248-ec7bb40a281c
3,2018-10-31T21:47:03.212894,etype,f17903cc-37ce-4e0b-b23c-58d75ff6619a
3,2018-10-31T21:47:06.212894,dtype,c43b8a21-9134-4244-8439-af7877c9031a
3,2018-10-31T21:47:09.212894,btype,98862a22-a150-41a4-b94b-2fbc7cecb877
3,2018-10-31T21:47:12.212894,ctype,b998d6ec-a391-47f5-abdd-2804c04aa29b
3,2018-10-31T21:47:15.212894,dtype,4cc79759-9977-4f95-90c7-5c4718d02cea
3,2018-10-31T21:47:18.212894,ftype,625365fa-d578-42b5-8e3f-4f3e5792f389
3,2018-10-31T21:47:21.212894,ftype,c8458d7e-a43e-462a-9595-7aad54ec57c4
3,2018-10-31T21:47:24.212894,dtype,98c52481-acf7-43c3-b26f-580d4a152bd5
3,2018-10-31T21:47:27.212894,btype,ad6b7dee-d918-4ff8-abfe-61fa785e1a4a
3,2018-10-31T21:47:30.212894,ctype,fe7219b6-4cc6-42f7-a552-2e988104ab73
3,2018-10-31T21:47:33.212894,dtype,3b4b1a65-56ca-4775-8dd5-8bd6e227032f
3,2018-10-31T21:47:36.212894,dtype,d5e2996e-ee20-47d2-a8a9-11149a7fd77e
3,2018-10-31T21:47:39.212894,ftype,2dc60bd9-9503-4c6a-86cd-68e93052d7cf
3,2018-10-31T21:47:42.212894,btype,7aa58dca-e522-4458-a8bb-ba06e5709e37
3,2018-10-31T21:47:45.212894,ctype,fe24294f-c6a0-4092-9b2c-c727382aa89a
3,2018-10-31T21:47:48.212894,etype,3e80cd3c-1f5f-4513-b849-9a715e119880
3,2018-10-31T21:47:51.212894,ctype,b6516867-e940-4504-b2c7-985406a719b7
3,2018-10-31T21:47:54.212894,dtype,22e0ad0f-9bbe-4055-a2b8-68e91b7e5d05
3,2018-10-31T21:47:57.212894,ftype,2d1f4eaa-0e13-459a-94ab-a02aebf9f5dc
3,2018-10-31T21:48:00.212894,etype,9ed77a34-2b28-449e-afbf-fbd6e1af9f5f
3,2018-10-31T21:48:03.212894,ctype,ed518167-9ac9-463d-b970-7908fa713d45
3,2018-10-31T21:48:06.212894,atype,8f531bee-e177-42a7-af6c-55de4d940091
3,2018-10-31T21:48:09.212894,atype,cd55c2f3-80b0-4e6d-b030-6e152731756d
3,2018-10-31T21:48:12.212894,dtype,3d0ce8c4-3414-41e5-af35-fef9d732e065
3,2018-10-31T21:48:15.212894,ctype,fd812e3e-63e0-4774-bf7f-596993f059bf
3,2018-10-31T21:48:18.212894,btype,246311e9-9cb2-4572-82b8-83f6797d32a0
3,2018-10-31T21:48:21.212894,dtype,e607c9a4-b591-4bf4-a943-52fd2fa32fb6
3,2018-10-31T21:48:24.212894,dtype,494e0f5c-89e9-4499-9991-38e623a3ee19
3,2018-10-31T21:48:27.212894,atype,c99af159-36a3-4f30-9934-35052c5a1461
3,2018-10-31T21:48:30.212894,ftype,567ced4d-26c1-4ae6-a11b-70fb3d96518c
3,2018-10-31T21:48:33.212894,etype,3f93a707-b33c-4667-aa28-cfc72527609d
3,2018-10-31T21:48:36.212894,btype,41f68853-21ad-47c6-bd81-e6a3613b17fd
3,2018-10-31T21:48:39.212894,ctype,41724bb2-7f02-40dd-9699-04022bebf55e
3,2018-10-31T21:48:42.212894,ftype,ae9da8d1-9cff-4fcf-98df-634d91edb1fa
3,2018-10-31T21:48:45.212894,atype,d5ba5e73-5f73-402a-8889-a5b5bfcae87c
3,2018-10-31T21:48:48.212894,etype,8196f87a-14f8-4dd6-b210-2c219241b047
3,2018-10-31T21:48:51.212894,btype,df98f9db-6ba5-4f10-931b-f6e6c8a766d2
3,2018-10-31T21:48:54.212894,etype,2449f9a4-fc1b-4a3b-a17e-ca374ec2cf4f
3,2018-10-31T21:48:57.212894,etype,04953fbf-7f5f-4695-8cbc-2a7a94f83df9
3,2018-10-31T21:49:00.212894,btype,117f1acf-5ff3-4a0d-991a-6f747ac68e1f
3,2018-10-31T21:49:03.212894,ctype,374c75a7-d2ba-42c5-8e1a-78b04c4de264
3,2018-10-31T21:49:06.212894,etype,bdfb495c-d676-4e1d-b73a-fa9da319fadb
3,2018-10-31T21:49:09.212894,atype,c53fe823-4c1a-48be-972e-16b80fa0fea9
3,2018-10-31T21:49:12.212894,etype,aeba0f16-d9cb-42f7-8039-f2b4a1b51299
3,2018-10-31T21:49:15.212894,btype,4e793911-8207-465d-95be-b2b3d3f889f9
3,2018-10-31T21:49:18.212894,atype,7bf1da50-4e95-45b8-b4c4-18bf9fdf718e
3,2018-10-31T21:49:21.212894,ftype,cacd1190-e98b-4a2e-986a-3d04152ff978
3,2018-10-31T21:49:24.212894,atype,1f8819b7-8eb7-4ea0-9c50-e2d192eed5c2
3,2018-10-31T21:49:27.212894,ctype,dc735744-f449-4583-8650-16e049ffe69c
3,2018-10-31T21:49:30.212894,etype,3ccae27b-fe65-46cd-8474-d6cc235f6592
3,2018-10-31T21:49:33.212894,dtype,f7fbc1cb-6141-4be4-abaa-03fdd0e302d9
3,2018-10-31T21:49:36.212894,etype,d963584b-15d7-4622-ac07-0b1c8b40a3b1
3,2018-10-31T21:49:39.212894,btype,8ff66a46-345a-4c78-b037-760b42143f3d
3,2018-10-31T21:49:42.212894,btype,49561694-a185-441e-adff-ff9958dfeb71
3,2018-10-31T21:49:45.212894,btype,24ff929f-924e-41e8-a315-728dbd30aa0c
3,2018-10-31T21:49:48.212894,etype,1d4f67bd-51c6-4bfe-be01-82bc84c53370
3,2018-10-31T21:49:51.212894,btype,0eb949d0-a99b-472f-b953-bfb91ebf32ff
3,2018-10-31T21:49:54.212894,btype,efd8286f-5515-48e6-99f3-b0e53d45f2d8
3,2018-10-31T21:49:57.212894,btype,b53b73a8-1fed-44e4-8a3f-855f4eee61d9
3,2018-10-31T21:50:00.212894,dtype,66938fe4-5a65-47c9-852d-b2fc7323f2a8
3,2018-10-31T21:50:03.212894,atype,6ec8d9cc-8385-4b03-9229-95a471793cce
3,2018-10-31T21:50:06.212894,ctype,14290e5d-ae38-4f21-9708-69a40257eb53
3,2018-10-31T21:50:09.212894,ctype,a328a14d-f1f3-4c04-8d47-7b59091769da
3,2018-10-31T21:50:12.212894,dtype,9e4a44af-92ff-447b-ac0e-9fb8ec71851e
3,2018-10-31T21:50:15.212894,etype,7b08f0cc-e45f-4ab2-a5bd-012be05154f6
3,2018-10-31T21:50:18.212894,etype,6d14e848-a8a1-4731-aaf4-e0dcd3bc4772
3,2018-10-31T21:50:21.212894,etype,aa5e5dca-2181-4f85-8cfd-6af7106f2528
3,2018-10-31T21:50:24.212894,ftype,b7f07a05-815d-49d4-b6a9-8d7f1cffe553
3,2018-10-31T21:50:27.212894,btype,8095c5dc-5777-48c1-9d29-65b453c7d928
3,2018-10-31T21:50:30.212894,ctype,6ab3ef0d-09ba-491f-a2f7-24a5353d44b8
3,2018-10-31T21:50:33.212894,dtype,11e370fe-7a98-4699-b047-e2bdfb31b06c
3,2018-10-31T21:50:36.212894,atype,eeec3135-e46b-45dc-acfa-c66a49a93c8b
3,2018-10-31T21:50:39.212894,ctype,861c563c-d61a-464b-b226-d53fcde6199b
3,2018-10-31T21:50:42.212894,dtype,d3ad8519-1b90-4ce2-b69a-dfacbc55101c
3,2018-10-31T21:50:45.212894,ctype,c2b18bef-eec8-4f7b-9721-76b2a8697f28
3,2018-10-31T21:50:48.212894,etype,a3ffd220-1357-4339-b5ec-4f74090d6651
3,2018-10-31T21:50:51.212894,dtype,b2cc0a04-ea77-4410-9549-99cba70b265d
3,2018-10-31T21:50:54.212894,etype,f87a01ef-df98-4621-9f10-7517fc595a18
3,2018-10-31T21:50:57.212894,ctype,049de4c8-f8c9-4d49-8dca-edfafa82bcbb
3,2018-10-31T21:51:00.212894,ctype,1268a6ab-f6ae-4c33-8a21-7f93fdb7c155
3,2018-10-31T21:51:03.212894,etype,8732b795-3879-45bf-8d7d-62eb817f3446
3,2018-10-31T21:51:06.212894,etype,02e0025c-f5d0-44e2-8e40-dcb279ca58b8
3,2018-10-31T21:51:09.212894,ftype,69183723-757b-4927-a1af-8622b8f470c5
3,2018-10-31T21:51:12.212894,btype,f1c71f66-7e98-42f9-a778-468b5a26387e
3,2018-10-31T21:51:15.212894,dtype,483f0666-7407-4ac9-9277-dd924c1b6179
3,2018-10-31T21:51:18.212894,ftype,01b35467-8a11-4130-8d18-1131eaeccd72
3,2018-10-31T21:51:21.212894,etype,495dc5cf-9ab1-48d2-b46a-8b1da0bd8602
3,2018-10-31T21:51:24.212894,ftype,dffbdc68-538c-4111-98dc-b438cfdc9919
3,2018-10-31T21:51:27.212894,ftype,711ea578-2aec-48ba-ba5d-ac0325acde7a
3,2018-10-31T21:51:30.212894,btype,ea54b515-5d6d-42b1-bc0b-eb4551500882
3,2018-10-31T21:51:33.212894,etype,1116d4d5-efc6-4c1d-b3a5-e2e3b52b3de8
3,2018-10-31T21:51:36.212894,dtype,05907c8d-8eb9-41ce-b3b3-3c7181b7578e
3,2018-10-31T21:51:39.212894,btype,2f0151a7-1c90-4ab1-9128-2650a33deda0
3,2018-10-31T21:51:42.212894,atype,44f59e5b-9b0f-48e0-aad6-46589e5a2d3a
3,2018-10-31T21:51:45.212894,atype,9d061ac4-54b7-4841-918b-83cc9baf16bf
3,2018-10-31T21:51:48.212894,etype,16daeb9c-e4b0-4155-af2f-be1ee4ec6c5f
3,2018-10-31T21:51:51.212894,btype,c89a6bb3-4fb6-4f84-abf4-ba1f52b726e6
3,2018-10-31T21:51:54.212894,btype,96a7e526-c4eb-43ad-96ad-b5acebf6b001
3,2018-10-31T21:51:57.212894,btype,90b3ede0-3bb5-4e0d-927b-441eb6a62512
3,2018-10-31T21:52:00.212894,ftype,db1f7760-6b81-4732-b6ca-53458a7ba16b
3,2018-10-31T21:52:03.212894,dtype,f9544cbd-7d4e-4e7d-989d-fd40a145552b
3,2018-10-31T21:52:06.212894,ctype,8d6a24a1-54f6-488f-abfd-904d9395730f
3,2018-10-31T21:52:09.212894,btype,cd1dc3df-4fc7-4c31-993c-e2431d0ec3d2
3,2018-10-31T21:52:12.212894,etype,d4c0216b-abc4-42f2-857e-9ad03ca84c5d
3,2018-10-31T21:52:15.212894,btype,8f7c060a-281f-4ccc-bd7b-15d45a8da5c9
3,2018-10-31T21:52:18.212894,etype,f8587eec-69a8-4288-a914-dea61e3cc4a4
3,2018-10-31T21:52:21.212894,atype,fb4827c8-cf69-464d-bf4f-f9731c561d9e
3,2018-10-31T21:52:24.212894,atype,d331fdd5-fa0c-42ec-8cab-2e6074aaf793
3,2018-10-31T21:52:27.212894,dtype,3eeab053-97d7-4fa5-9941-9b90b252a188
3,2018-10-31T21:52:30.212894,etype,d82d72e7-0954-45af-9eca-f05ea7ef02c8
3,2018-10-31T21:52:33.212894,atype,8bad0aa5-5da8-449a-ac3d-1786ee8bc640
3,2018-10-31T21:52:36.212894,atype,c2512a2c-2b17-4457-ada7-0ae8c68904ef
3,2018-10-31T21:52:39.212894,atype,ca8adcb7-10a1-4860-8f89-b85177981159
3,2018-10-31T21:52:42.212894,ctype,3947ba43-d634-41e4-bb71-3b76dcad8af7
3,2018-10-31T21:52:45.212894,dtype,61ba940f-9efd-4cce-a17f-45fb28bf1005
3,2018-10-31T21:52:48.212894,ctype,68012238-d82c-4fa3-b070-6b104bfb4462
3,2018-10-31T21:52:51.212894,ftype,7536ed34-6eca-4224-b9a7-766dd66833b3
3,2018-10-31T21:52:54.212894,btype,096feb0e-274f-4048-b24f-6fdb27acc659
3,2018-10-31T21:52:57.212894,etype,c00071a5-a606-40b3-9c15-bbc156a21952
3,2018-10-31T21:53:00.212894,btype,8285f968-dd01-473c-b464-8399e567aea7
3,2018-10-31T21:53:03.212894,btype,c3bd50a3-a4a4-4c85-be07-ba80d2f5c6c0
3,2018-10-31T21:53:06.212894,btype,17853c26-238c-42aa-82ac-84782c2bcc99
3,2018-10-31T21:53:09.212894,ftype,66d2be19-2190-4c4d-b6ac-d0a25d4e44aa
3,2018-10-31T21:53:12.212894,btype,a358af99-162b-40b1-9527-0ab237852ffa
3,2018-10-31T21:53:15.212894,atype,fe7138c0-45ce-4dae-a14c-85623778748f
3,2018-10-31T21:53:18.212894,dtype,b1648848-924a-4671-be38-355fad43cd8a
3,2018-10-31T21:53:21.212894,ftype,8f9f70c0-4b7d-41b1-81dc-964340dcaf30
3,2018-10-31T21:53:24.212894,ctype,9d98fcb1-56ba-4657-af31-5cf4d4f591c7
3,2018-10-31T21:53:27.212894,atype,09e643f7-2c45-47da-82d5-1cc0b2950748
3,2018-10-31T21:53:30.212894,ctype,078ae057-742f-4529-8868-0f2e82b5ef1c
3,2018-10-31T21:53:33.212894,dtype,ac175645-869a-4365-afb6-ad496b5cb5a5
3,2018-10-31T21:53:36.212894,btype,af3df6e3-bb87-4414-9d02-486109acb8eb
3,2018-10-31T21:53:39.212894,etype,d6b23089-53f2-4954-9be4-dc93ef91b681
3,2018-10-31T21:53:42.212894,dtype,f6179524-d58c-462c-8bbc-e1bf80a95159
3,2018-10-31T21:53:45.212894,btype,7ec8b470-2d39-440a-979a-bdebc4d2a207
3,2018-10-31T21:53:48.212894,ctype,8e9ab8bf-53c9-49b4-814e-4efe2c9f8822
3,2018-10-31T21:53:51.212894,btype,3ce7831d-404e-42f3-814b-74919c8e4367
3,2018-10-31T21:53:54.212894,dtype,42e03b6e-39b1-42f0-b882-c7dd51da9e2b
3,2018-10-31T21:53:57.212894,dtype,50b7f0a3-9133-4124-abac-5e9b0fc7c028
3,2018-10-31T21:54:00.212894,atype,e148f3cf-e364-4fe4-a0d4-fdd14523141b
3,2018-10-31T21:54:03.212894,atype,f98a8283-893b-4615-a16b-e795379b6c30
3,2018-10-31T21:54:06.212894,ftype,9a7b67ed-0445-4a65-8af1-9b3f35c2bab6
3,2018-10-31T21:54:09.212894,ctype,52bdb2f4-7676-4958-aaf7-bcbd82ee356b
3,2018-10-31T21:54:12.212894,ctype,36f0551a-48a7-4340-b167-a18dad48abe4
3,2018-10-31T21:54:15.212894,atype,2280c2a1-8cf0-4962-9fc7-353d6b031594
3,2018-10-31T21:54:18.212894,etype,f1cdf685-98f9-4d10-8e04-d9e1a8882ccc
3,2018-10-31T21:54:21.212894,btype,6d98fa6c-24e2-4af7-80c7-a47d35a43993
3,2018-10-31T21:54:24.212894,dtype,ef54ed79-5f95-416a-88d7-43aaedcda9e2
3,2018-10-31T21:54:27.212894,ftype,8053374d-7231-4f16-9a77-32b73eaa0f02
3,2018-10-31T21:54:30.212894,btype,a905e663-4002-4b95-92da-d8851f900661
3,2018-10-31T21:54:33.212894,dtype,f667cfb2-d17c-4a2b-9c3f-d1647e081fbd
3,2018-10-31T21:54:36.212894,atype,e5347ab4-d296-4389-b783-9ea03726df20
3,2018-10-31T21:54:39.212894,ctype,35bf168b-fb49-4878-8786-59d04b020de9
3,2018-10-31T21:54:42.212894,ftype,ce2d0837-d982-4240-a432-fc9525d4157b
3,2018-10-31T21:54:45.212894,ftype,3df53205-a156-492c-975b-5bb9d650394c
3,2018-10-31T21:54:48.212894,btype,21a59bd7-5ffe-4807-83f9-bcdc16813ff7
3,2018-10-31T21:54:51.212894,btype,6212aa6e-ebed-48ce-80dd-f4437eef9040
3,2018-10-31T21:54:54.212894,etype,b9cfb8d4-aa6b-4f0a-8404-b73086dd2759
3,2018-10-31T21:54:57.212894,atype,06231f37-7085-4d8e-b784-b2e42159c1d5
3,2018-10-31T21:55:00.212894,ftype,135031d6-f875-4d41-878f-076bb5755306
3,2018-10-31T21:55:03.212894,atype,5f14f915-d183-42f0-bc71-3a905594f82b
3,2018-10-31T21:55:06.212894,atype,2dded258-7783-47b5-ba5d-7ba406d88b1b
3,2018-10-31T21:55:09.212894,dtype,2d898529-8ddd-4e2a-bab8-35ffb090d979
3,2018-10-31T21:55:12.212894,btype,5557e8b8-13be-42c9-84ad-11a225f75cfe
3,2018-10-31T21:55:15.212894,ftype,571cee57-bd9a-43ed-ad72-5c41762176cd
3,2018-10-31T21:55:18.212894,dtype,426642fb-9776-49dc-ba79-dc017ce51589
3,2018-10-31T21:55:21.212894,etype,e111342f-a3f9-432b-83bb-b84e1ea0adaf
3,2018-10-31T21:55:24.212894,etype,8bc201ca-fc14-4240-91c8-58aed648c158
3,2018-10-31T21:55:27.212894,dtype,85b536ef-aceb-4097-8d44-9dce5e0fbe43
3,2018-10-31T21:55:30.212894,etype,f21a4ba8-842b-4bed-9a4a-e28aa0069afc
3,2018-10-31T21:55:33.212894,etype,7d1cf5f2-41f7-43aa-83c7-0a71fd3ea320
3,2018-10-31T21:55:36.212894,ftype,5b97d509-54b3-4379-90cb-a353b9dbdbe0
3,2018-10-31T21:55:39.212894,etype,30189070-a7fc-4b24-9625-ab9f70e0f3b6
3,2018-10-31T21:55:42.212894,etype,c95ea17a-acd7-48ef-bf7c-c83258a4ca8f
3,2018-10-31T21:55:45.212894,etype,858f51ec-a62f-43c8-b46b-23dabc7c154c
3,2018-10-31T21:55:48.212894,atype,cd19d3d7-dd5f-4805-a0d3-688513584187
3,2018-10-31T21:55:51.212894,etype,d00a8c34-c9d0-44f5-aab0-be7c680b2b48
3,2018-10-31T21:55:54.212894,btype,f9e29ab4-e2ca-4973-b3a6-df274f0d4614
3,2018-10-31T21:55:57.212894,ftype,04fa3036-581a-4a9d-9c02-d10fab0d9d2c
3,2018-10-31T21:56:00.212894,btype,0b0d363f-9902-41f4-afca-cf424efe4e97
3,2018-10-31T21:56:03.212894,ftype,746cbe5c-fc21-4c28-a321-339f02cc04c3
3,2018-10-31T21:56:06.212894,ctype,3bd5548a-8074-4948-9e1a-016ef9589256
3,2018-10-31T21:56:09.212894,ftype,2587e951-ab89-4b24-89ad-7e4e404dacaa
3,2018-10-31T21:56:12.212894,atype,92fbf0f6-243f-41d6-8f37-4f6af0fcaabd
3,2018-10-31T21:56:15.212894,ftype,7417359e-296c-4cf6-8bd7-705c2523c6ae
3,2018-10-31T21:56:18.212894,dtype,279e92b7-4547-416f-9823-15e63da65a9d
3,2018-10-31T21:56:21.212894,ftype,9567941d-4e25-41dc-8819-365f55fec6f9
3,2018-10-31T21:56:24.212894,atype,93dc0203-58ac-48c9-ae8d-df2d88942729
3,2018-10-31T21:56:27.212894,dtype,73a05033-442c-4bf3-b921-db318d7c2a34
3,2018-10-31T21:56:30.212894,btype,9ef30989-4c1e-49da-ab2f-b5977692ca97
3,2018-10-31T21:56:33.212894,ctype,afdfa3a8-4eb9-4308-afcc-dbdc5c2ecd3b
3,2018-10-31T21:56:36.212894,btype,6ea115f6-e81f-4362-96a8-c2bbd9951a93
3,2018-10-31T21:56:39.212894,btype,ca413777-33df-45b5-89df-cca6ae720e22
3,2018-10-31T21:56:42.212894,btype,1edf7249-3c68-43a3-825f-a61717f6672c
3,2018-10-31T21:56:45.212894,atype,4a30c0e4-87ca-411d-a455-03fa44aa4c8d
3,2018-10-31T21:56:48.212894,atype,8ea780bd-18ca-4a32-a6ac-e0a07af48ab0
3,2018-10-31T21:56:51.212894,etype,9c165599-4f91-478d-a5ba-33079a90668b
3,2018-10-31T21:56:54.212894,atype,13dc1223-7704-4684-a0d2-d64827499789
3,2018-10-31T21:56:57.212894,dtype,758329a1-554a-46af-9e33-f1cc62737102
3,2018-10-31T21:57:00.212894,etype,ad3c4e7f-cc72-4edf-a331-5b1749d893c9
3,2018-10-31T21:57:03.212894,dtype,e9d48056-4e12-45be-9e42-d0b8b7033b00
3,2018-10-31T21:57:06.212894,etype,b8754686-acf0-4f3a-8807-87800d7c1d31
3,2018-10-31T21:57:09.212894,atype,5057f539-8553-4e40-a756-88818132ba4a
3,2018-10-31T21:57:12.212894,atype,99f80c6d-69ac-4ff3-b11a-eb0d34c7a7c8
3,2018-10-31T21:57:15.212894,dtype,f16648c4-f37f-49f9-8543-f67acfcdd229
3,2018-10-31T21:57:18.212894,etype,a35359c8-234c-41f9-8b16-4973e193027c
3,2018-10-31T21:57:21.212894,dtype,e722ec2e-2933-41ba-9cbb-07ff4d88f3ac
3,2018-10-31T21:57:24.212894,atype,d53ef07b-8037-45ad-b201-b7d5300b430d
3,2018-10-31T21:57:27.212894,etype,7ca63cce-77c7-4d38-bac7-dbb9eea455ef
3,2018-10-31T21:57:30.212894,etype,cc939bd1-86fe-4f37-9412-71bb1c473d81
3,2018-10-31T21:57:33.212894,ctype,c1256028-fbbe-49d2-b5f8-4079727c4911
3,2018-10-31T21:57:36.212894,ftype,c935961f-06b3-4a4c-a627-65bae79e9675
3,2018-10-31T21:57:39.212894,btype,66c3bf2b-ec3e-4c3c-96b5-3ee6855c2d78
3,2018-10-31T21:57:42.212894,ftype,4595a7d0-af19-4e21-8c46-e7bc5d65d190
3,2018-10-31T21:57:45.212894,etype,afab5873-6a28-46dd-881f-6e0a9ec8ac92
3,2018-10-31T21:57:48.212894,ctype,0efe97b8-b127-43ce-9a7e-dc451db1721a
3,2018-10-31T21:57:51.212894,ftype,49a6b5e5-0668-49c9-b420-3a22e32165dc
3,2018-10-31T21:57:54.212894,etype,2ed7ae47-b39c-447e-bb11-972fe142ee1c
3,2018-10-31T21:57:57.212894,etype,e9b954cd-1659-4c00-9f0b-2eff19c2ef62
3,2018-10-31T21:58:00.212894,ctype,f3cacdc8-7358-4f25-b198-c0039f4fc6b2
3,2018-10-31T21:58:03.212894,ctype,4511c8f1-7bca-4957-ad09-28a51ced7033
3,2018-10-31T21:58:06.212894,ftype,e324e88b-578a-4480-bca3-dc026d0dfc78
3,2018-10-31T21:58:09.212894,atype,b66d5586-4975-4e38-930f-b1d12c44902a
3,2018-10-31T21:58:12.212894,etype,33e1e786-85ec-44ff-b617-8320b99f200e
3,2018-10-31T21:58:15.212894,btype,4d6beb15-855f-40f3-ac7e-31ec76046f60
3,2018-10-31T21:58:18.212894,ctype,fbbbbe49-f549-4879-b5f0-7ec4a5eaf886
3,2018-10-31T21:58:21.212894,ftype,1170a352-f080-492f-8629-0a4c3eb4c655
3,2018-10-31T21:58:24.212894,btype,3f9d4fac-a2d9-4c07-b06f-e3bfc725b557
3,2018-10-31T21:58:27.212894,ctype,61b0632e-45de-48d2-9476-8b8ce715f554
3,2018-10-31T21:58:30.212894,ctype,50f3bfac-a1a4-4d95-9438-106f0add5ec8
3,2018-10-31T21:58:33.212894,dtype,a9cf2bc7-9911-48c3-8824-074d8eae50e7
3,2018-10-31T21:58:36.212894,etype,b9cfff6c-9cfd-4f88-aa64-b7570fdfb74f
3,2018-10-31T21:58:39.212894,btype,c5314506-29c0-4281-aa8d-6fcb3ff1f395
3,2018-10-31T21:58:42.212894,etype,fc1b78ab-24a2-4b4a-b261-c36d89d4d44d
3,2018-10-31T21:58:45.212894,dtype,8891b236-e1bd-4a85-9e20-f0697c7ee0bf
3,2018-10-31T21:58:48.212894,atype,955b2e41-8ca3-4771-9c52-d6b83f6965dc
3,2018-10-31T21:58:51.212894,ftype,0606bf49-335d-4c0b-a114-90029f04c44f
3,2018-10-31T21:58:54.212894,etype,64df43b4-6cf5-4055-a046-0ded68588003
3,2018-10-31T21:58:57.212894,btype,25f4726b-2ed9-4d71-bc65-48fc92266f07
3,2018-10-31T21:59:00.212894,btype,ca73ed2a-19ae-4e58-88b3-3504dc4cf720
3,2018-10-31T21:59:03.212894,btype,1d757b3f-9580-4c49-a454-aa1ba82c6109
3,2018-10-31T21:59:06.212894,btype,8b9aeff9-f899-40e5-9e82-4a39d9ce5f7c
3,2018-10-31T21:59:09.212894,dtype,d01aef4a-2225-4aa1-9d5a-83b768cb71e7
3,2018-10-31T21:59:12.212894,btype,4b680576-543a-422f-bc1c-5cf86c494183
3,2018-10-31T21:59:15.212894,atype,a18185ca-6162-494b-82ca-810bdb897a0f
3,2018-10-31T21:59:18.212894,dtype,c496716e-2e48-4dd9-97ad-cf0621843701
3,2018-10-31T21:59:21.212894,ctype,3aac03f6-a7c1-4197-a968-61d6cedb25b1
3,2018-10-31T21:59:24.212894,ftype,203d9324-37a9-48d8-985c-9f57e750992b
3,2018-10-31T21:59:27.212894,btype,e03f463f-4e3c-4088-9f0d-b63a4a991ae1
3,2018-10-31T21:59:30.212894,etype,53e2a9f5-ff98-4143-bbe3-245a2b459930
3,2018-10-31T21:59:33.212894,btype,e87b5339-cc06-4385-88ad-d3d1ea2cd44d
3,2018-10-31T21:59:36.212894,ctype,c52d0fcd-03c8-4c2f-a68c-04ca333b625b
3,2018-10-31T21:59:39.212894,ctype,e3fb9311-b99f-4aca-8df3-c4eb1c7090e3
3,2018-10-31T21:59:42.212894,etype,077032d5-d28e-4d83-804c-663a31e8f9e9
3,2018-10-31T21:59:45.212894,btype,4a3b7c8a-f9fd-4c5c-8151-a10791bfb7d9
3,2018-10-31T21:59:48.212894,ctype,2a0e86a5-61a0-4ed0-a040-c6093e981412
3,2018-10-31T21:59:51.212894,dtype,1182910c-2d85-4dc4-803e-6a1d1944a7c2
3,2018-10-31T21:59:54.212894,etype,5a3b39c5-024c-4984-8f9b-ac16e68c9f29
3,2018-10-31T21:59:57.212894,etype,6d5cc138-a3d2-4458-92c9-9e021085af6b
3,2018-10-31T22:00:00.212894,btype,ff84968f-1efe-4bdd-bd71-69862af53c46
3,2018-10-31T22:00:03.212894,atype,d8fa32b2-64f1-4069-a195-f930f682be59
3,2018-10-31T22:00:06.212894,dtype,fe63fee8-de0e-480f-a3d5-9716bc06be50
3,2018-10-31T22:00:09.212894,ftype,83100060-234e-4747-b810-4a7b24df399d
3,2018-10-31T22:00:12.212894,btype,de8c0093-6312-4de3-bbfd-11595da596d0
