"id","productStyle","age","gender","region","node","stageNum","stageName","timestamp"
34194,"style1","over-60","male","europe",2,1,"Order Received","12-26-2017 23:19:02"
34195,"style1","over-60","female","us",1,1,"Order Received","12-26-2017 07:31:46"
34196,"style1","over-60","female","us",1,1,"Order Received","12-26-2017 08:20:11"
34197,"style1","over-60","female","us",1,1,"Order Received","12-26-2017 13:52:18"
34198,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 05:33:42"
34199,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 09:05:39"
34200,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 18:57:13"
34201,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 19:42:13"
34202,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 19:49:19"
34203,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 20:36:17"
34204,"style1","over-60","female","us",2,1,"Order Received","12-26-2017 21:27:14"
34205,"style1","over-60","female","asia",1,1,"Order Received","12-26-2017 06:24:02"
34206,"style1","over-60","female","asia",1,1,"Order Received","12-26-2017 14:40:38"
34207,"style1","over-60","female","asia",1,1,"Order Received","12-26-2017 15:06:09"
34208,"style1","over-60","female","asia",1,1,"Order Received","12-26-2017 19:19:23"
34209,"style1","over-60","female","asia",1,1,"Order Received","12-26-2017 20:07:52"
34210,"style1","over-60","female","asia",2,1,"Order Received","12-26-2017 06:33:42"
34211,"style1","over-60","female","asia",2,1,"Order Received","12-26-2017 09:27:46"
34212,"style1","over-60","female","asia",2,1,"Order Received","12-26-2017 10:14:16"
34213,"style1","over-60","female","asia",2,1,"Order Received","12-26-2017 14:08:05"
34214,"style1","over-60","female","asia",2,1,"Order Received","12-26-2017 21:41:30"
34215,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 07:49:20"
34216,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 08:41:54"
34217,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 09:38:30"
34218,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 09:50:04"
34219,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 13:15:14"
34220,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 13:53:50"
34221,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 18:33:11"
34222,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 18:46:39"
34223,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 19:15:56"
34224,"style1","over-60","female","europe",1,1,"Order Received","12-26-2017 19:50:51"
34225,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 01:01:34"
34226,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 01:37:16"
34227,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 02:14:28"
34228,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 06:01:33"
34229,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 10:40:28"
34230,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 11:42:40"
34231,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 13:02:30"
34232,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 18:42:06"
34233,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 22:27:15"
34234,"style2","under-30","male","us",1,1,"Order Received","12-26-2017 23:28:44"
34235,"style2","under-30","male","us",2,1,"Order Received","12-26-2017 15:29:31"
34236,"style2","under-30","male","us",2,1,"Order Received","12-26-2017 15:38:51"
34237,"style2","under-30","male","us",2,1,"Order Received","12-26-2017 15:46:42"
34238,"style2","under-30","male","us",2,1,"Order Received","12-26-2017 21:10:29"
34239,"style2","under-30","male","us",2,1,"Order Received","12-26-2017 23:11:31"
34240,"style2","under-30","male","asia",1,1,"Order Received","12-26-2017 03:29:56"
34241,"style2","under-30","male","asia",1,1,"Order Received","12-26-2017 04:01:00"
34242,"style2","under-30","male","asia",1,1,"Order Received","12-26-2017 08:36:04"
34243,"style2","under-30","male","asia",1,1,"Order Received","12-26-2017 23:04:11"
34244,"style2","under-30","male","asia",2,1,"Order Received","12-26-2017 07:53:53"
34245,"style2","under-30","male","asia",2,1,"Order Received","12-26-2017 09:52:38"
34246,"style2","under-30","male","asia",2,1,"Order Received","12-26-2017 21:11:29"
34247,"style2","under-30","male","asia",2,1,"Order Received","12-26-2017 22:23:13"
34248,"style2","under-30","male","europe",1,1,"Order Received","12-26-2017 04:54:49"
34249,"style2","under-30","male","europe",1,1,"Order Received","12-26-2017 06:17:56"
34250,"style2","under-30","male","europe",1,1,"Order Received","12-26-2017 09:56:27"
34251,"style2","under-30","male","europe",1,1,"Order Received","12-26-2017 21:30:22"
34252,"style2","under-30","male","europe",2,1,"Order Received","12-26-2017 09:17:05"
34253,"style2","under-30","male","europe",2,1,"Order Received","12-26-2017 20:29:57"
34254,"style2","under-30","female","us",1,1,"Order Received","12-26-2017 00:43:16"
34255,"style2","under-30","female","us",1,1,"Order Received","12-26-2017 16:12:10"
34256,"style2","under-30","female","us",1,1,"Order Received","12-26-2017 16:58:41"
34257,"style2","under-30","female","us",1,1,"Order Received","12-26-2017 18:54:58"
34258,"style2","under-30","female","us",1,1,"Order Received","12-26-2017 19:18:42"
34259,"style2","under-30","female","us",1,1,"Order Received","12-26-2017 22:34:01"
34260,"style2","under-30","female","us",2,1,"Order Received","12-26-2017 02:55:51"
34261,"style2","under-30","female","us",2,1,"Order Received","12-26-2017 12:47:10"
34262,"style2","under-30","female","us",2,1,"Order Received","12-26-2017 15:08:47"
34263,"style2","under-30","female","us",2,1,"Order Received","12-26-2017 18:47:19"
34264,"style2","under-30","female","us",2,1,"Order Received","12-26-2017 19:49:17"
34265,"style2","under-30","female","us",2,1,"Order Received","12-26-2017 23:17:21"
34266,"style2","under-30","female","asia",1,1,"Order Received","12-26-2017 00:41:39"
34267,"style2","under-30","female","asia",1,1,"Order Received","12-26-2017 20:37:57"
34268,"style2","under-30","female","asia",1,1,"Order Received","12-26-2017 21:33:34"
34269,"style2","under-30","female","asia",2,1,"Order Received","12-26-2017 05:02:51"
34270,"style2","under-30","female","asia",2,1,"Order Received","12-26-2017 13:33:20"
34271,"style2","under-30","female","asia",2,1,"Order Received","12-26-2017 13:51:10"
34272,"style2","under-30","female","asia",2,1,"Order Received","12-26-2017 19:34:19"
34273,"style2","under-30","female","europe",1,1,"Order Received","12-26-2017 04:25:18"
34274,"style2","under-30","female","europe",1,1,"Order Received","12-26-2017 16:04:46"
34275,"style2","under-30","female","europe",1,1,"Order Received","12-26-2017 17:05:24"
34276,"style2","under-30","female","europe",2,1,"Order Received","12-26-2017 14:27:53"
34277,"style2","under-30","female","europe",2,1,"Order Received","12-26-2017 14:28:07"
34278,"style2","under-30","female","europe",2,1,"Order Received","12-26-2017 15:23:55"
34279,"style2","under-30","female","europe",2,1,"Order Received","12-26-2017 16:25:23"
34280,"style2","31-to-60","male","us",1,1,"Order Received","12-26-2017 05:28:31"
34281,"style2","31-to-60","male","us",1,1,"Order Received","12-26-2017 07:04:30"
34282,"style2","31-to-60","male","us",1,1,"Order Received","12-26-2017 13:51:11"
34283,"style2","31-to-60","male","us",1,1,"Order Received","12-26-2017 18:27:38"
34284,"style2","31-to-60","male","us",1,1,"Order Received","12-26-2017 18:54:56"
34285,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 00:32:35"
34286,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 07:04:17"
34287,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 10:14:26"
34288,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 14:16:51"
34289,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 14:46:44"
34290,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 15:27:55"
34291,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 15:43:39"
34292,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 18:09:54"
34293,"style2","31-to-60","male","us",2,1,"Order Received","12-26-2017 20:56:18"
34294,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 01:00:14"
34295,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 02:42:00"
34296,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 03:58:03"
34297,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 06:28:09"
34298,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 13:05:47"
34299,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 14:35:22"
34300,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 14:41:43"
34301,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 17:03:34"
34302,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 17:24:49"
34303,"style2","31-to-60","male","asia",1,1,"Order Received","12-26-2017 20:26:11"
34304,"style2","31-to-60","male","asia",2,1,"Order Received","12-26-2017 02:29:32"
34305,"style2","31-to-60","male","asia",2,1,"Order Received","12-26-2017 07:19:37"
34306,"style2","31-to-60","male","asia",2,1,"Order Received","12-26-2017 13:03:52"
34307,"style2","31-to-60","male","asia",2,1,"Order Received","12-26-2017 14:43:57"
34308,"style2","31-to-60","male","asia",2,1,"Order Received","12-26-2017 16:16:45"
34309,"style2","31-to-60","male","asia",2,1,"Order Received","12-26-2017 18:42:16"
34310,"style2","31-to-60","male","europe",1,1,"Order Received","12-26-2017 08:38:37"
34311,"style2","31-to-60","male","europe",1,1,"Order Received","12-26-2017 14:58:13"
34312,"style2","31-to-60","male","europe",2,1,"Order Received","12-26-2017 03:57:52"
34313,"style2","31-to-60","male","europe",2,1,"Order Received","12-26-2017 04:43:19"
34314,"style2","31-to-60","male","europe",2,1,"Order Received","12-26-2017 14:10:18"
34315,"style2","31-to-60","male","europe",2,1,"Order Received","12-26-2017 20:45:50"
34316,"style2","31-to-60","male","europe",2,1,"Order Received","12-26-2017 21:09:48"
34317,"style2","31-to-60","male","europe",2,1,"Order Received","12-26-2017 23:27:19"
34318,"style2","31-to-60","female","us",1,1,"Order Received","12-26-2017 02:15:54"
34319,"style2","31-to-60","female","us",1,1,"Order Received","12-26-2017 04:32:37"
34320,"style2","31-to-60","female","us",1,1,"Order Received","12-26-2017 13:43:42"
34321,"style2","31-to-60","female","us",1,1,"Order Received","12-26-2017 18:15:20"
34322,"style2","31-to-60","female","us",1,1,"Order Received","12-26-2017 18:21:50"
34323,"style2","31-to-60","female","us",2,1,"Order Received","12-26-2017 03:56:12"
34324,"style2","31-to-60","female","us",2,1,"Order Received","12-26-2017 09:25:52"
34325,"style2","31-to-60","female","us",2,1,"Order Received","12-26-2017 12:40:58"
34326,"style2","31-to-60","female","us",2,1,"Order Received","12-26-2017 17:16:45"
34327,"style2","31-to-60","female","us",2,1,"Order Received","12-26-2017 21:41:35"
34328,"style2","31-to-60","female","us",2,1,"Order Received","12-26-2017 22:48:11"
34329,"style2","31-to-60","female","asia",1,1,"Order Received","12-26-2017 02:58:04"
34330,"style2","31-to-60","female","asia",1,1,"Order Received","12-26-2017 05:04:09"
34331,"style2","31-to-60","female","asia",1,1,"Order Received","12-26-2017 05:12:44"
34332,"style2","31-to-60","female","asia",1,1,"Order Received","12-26-2017 11:43:01"
34333,"style2","31-to-60","female","asia",1,1,"Order Received","12-26-2017 16:10:53"
34334,"style2","31-to-60","female","asia",1,1,"Order Received","12-26-2017 18:39:09"
34335,"style2","31-to-60","female","asia",2,1,"Order Received","12-26-2017 05:42:32"
34336,"style2","31-to-60","female","asia",2,1,"Order Received","12-26-2017 05:44:18"
34337,"style2","31-to-60","female","asia",2,1,"Order Received","12-26-2017 09:37:13"
34338,"style2","31-to-60","female","asia",2,1,"Order Received","12-26-2017 10:09:12"
34339,"style2","31-to-60","female","asia",2,1,"Order Received","12-26-2017 16:28:50"
34340,"style2","31-to-60","female","europe",1,1,"Order Received","12-26-2017 23:35:44"
34341,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 07:23:58"
34342,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 11:23:57"
34343,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 17:17:02"
34344,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 22:02:50"
34345,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 22:18:00"
34346,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 23:15:14"
34347,"style2","31-to-60","female","europe",2,1,"Order Received","12-26-2017 23:43:52"
34348,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 03:04:35"
34349,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 03:15:24"
34350,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 06:44:34"
34351,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 09:19:42"
34352,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 17:46:27"
34353,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 18:04:45"
34354,"style2","over-60","male","us",1,1,"Order Received","12-26-2017 22:52:25"
34355,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 01:43:50"
34356,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 08:47:37"
34357,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 10:36:46"
34358,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 14:00:47"
34359,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 16:08:26"
34360,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 16:12:07"
34361,"style2","over-60","male","us",2,1,"Order Received","12-26-2017 16:47:05"
34362,"style2","over-60","male","asia",1,1,"Order Received","12-26-2017 10:37:42"
34363,"style2","over-60","male","asia",1,1,"Order Received","12-26-2017 15:20:42"
34364,"style2","over-60","male","asia",1,1,"Order Received","12-26-2017 15:24:14"
34365,"style2","over-60","male","asia",1,1,"Order Received","12-26-2017 18:03:10"
34366,"style2","over-60","male","asia",1,1,"Order Received","12-26-2017 20:12:09"
34367,"style2","over-60","male","asia",1,1,"Order Received","12-26-2017 20:42:28"
34368,"style2","over-60","male","asia",2,1,"Order Received","12-26-2017 00:32:45"
34369,"style2","over-60","male","asia",2,1,"Order Received","12-26-2017 02:30:28"
34370,"style2","over-60","male","asia",2,1,"Order Received","12-26-2017 02:53:26"
34371,"style2","over-60","male","asia",2,1,"Order Received","12-26-2017 05:17:00"
34372,"style2","over-60","male","asia",2,1,"Order Received","12-26-2017 17:48:35"
34373,"style2","over-60","male","asia",2,1,"Order Received","12-26-2017 20:35:22"
34374,"style2","over-60","male","europe",1,1,"Order Received","12-26-2017 00:46:35"
34375,"style2","over-60","male","europe",1,1,"Order Received","12-26-2017 05:56:06"
34376,"style2","over-60","male","europe",1,1,"Order Received","12-26-2017 10:24:37"
34377,"style2","over-60","male","europe",1,1,"Order Received","12-26-2017 22:50:32"
34378,"style2","over-60","male","europe",2,1,"Order Received","12-26-2017 05:42:00"
34379,"style2","over-60","male","europe",2,1,"Order Received","12-26-2017 13:45:18"
34380,"style2","over-60","male","europe",2,1,"Order Received","12-26-2017 16:50:56"
34381,"style2","over-60","male","europe",2,1,"Order Received","12-26-2017 22:33:36"
34382,"style2","over-60","female","us",1,1,"Order Received","12-26-2017 10:31:49"
34383,"style2","over-60","female","us",1,1,"Order Received","12-26-2017 22:07:00"
34384,"style2","over-60","female","us",2,1,"Order Received","12-26-2017 00:18:12"
34385,"style2","over-60","female","us",2,1,"Order Received","12-26-2017 08:32:35"
34386,"style2","over-60","female","us",2,1,"Order Received","12-26-2017 21:26:33"
34387,"style2","over-60","female","asia",1,1,"Order Received","12-26-2017 04:49:08"
34388,"style2","over-60","female","asia",1,1,"Order Received","12-26-2017 06:22:55"
34389,"style2","over-60","female","asia",1,1,"Order Received","12-26-2017 15:18:15"
34390,"style2","over-60","female","asia",1,1,"Order Received","12-26-2017 20:33:07"
34391,"style2","over-60","female","asia",1,1,"Order Received","12-26-2017 20:42:50"
34392,"style2","over-60","female","asia",1,1,"Order Received","12-26-2017 21:58:13"
34393,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 00:00:10"
34394,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 00:20:52"
34395,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 04:33:08"
34396,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 05:11:42"
34397,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 05:48:47"
34398,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 15:22:53"
34399,"style2","over-60","female","asia",2,1,"Order Received","12-26-2017 18:15:02"
34400,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 00:24:11"
34401,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 04:42:54"
34402,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 08:18:46"
34403,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 13:08:21"
34404,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 18:27:33"
34405,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 20:12:07"
34406,"style2","over-60","female","europe",1,1,"Order Received","12-26-2017 21:20:11"
34407,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 10:23:25"
34408,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 15:00:41"
34409,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 16:06:36"
34410,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 16:45:06"
34411,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 19:47:30"
34412,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 20:03:20"
34413,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 20:41:06"
34414,"style2","over-60","female","europe",2,1,"Order Received","12-26-2017 23:02:03"
34415,"style3","under-30","male","us",1,1,"Order Received","12-26-2017 12:01:54"
34416,"style3","under-30","male","us",1,1,"Order Received","12-26-2017 17:04:26"
34417,"style3","under-30","male","us",1,1,"Order Received","12-26-2017 22:51:19"
34418,"style3","under-30","male","us",2,1,"Order Received","12-26-2017 13:37:43"
34419,"style3","under-30","male","us",2,1,"Order Received","12-26-2017 18:43:10"
34420,"style3","under-30","male","asia",1,1,"Order Received","12-26-2017 00:14:34"
34421,"style3","under-30","male","asia",1,1,"Order Received","12-26-2017 06:08:22"
34422,"style3","under-30","male","asia",1,1,"Order Received","12-26-2017 08:08:31"
34423,"style3","under-30","male","asia",1,1,"Order Received","12-26-2017 14:49:48"
34424,"style3","under-30","male","asia",1,1,"Order Received","12-26-2017 17:12:36"
34425,"style3","under-30","male","asia",1,1,"Order Received","12-26-2017 23:42:03"
34426,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 00:45:45"
34427,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 02:40:43"
34428,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 02:45:09"
34429,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 04:40:17"
34430,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 05:12:29"
34431,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 06:14:06"
34432,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 08:24:04"
34433,"style3","under-30","male","asia",2,1,"Order Received","12-26-2017 23:48:36"
34434,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 00:02:32"
34435,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 00:24:12"
34436,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 02:04:48"
34437,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 03:24:09"
34438,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 05:55:06"
34439,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 14:26:08"
34440,"style3","under-30","male","europe",1,1,"Order Received","12-26-2017 15:36:35"
34441,"style3","under-30","male","europe",2,1,"Order Received","12-26-2017 05:33:07"
34442,"style3","under-30","male","europe",2,1,"Order Received","12-26-2017 07:53:52"
34443,"style3","under-30","male","europe",2,1,"Order Received","12-26-2017 09:31:08"
34444,"style3","under-30","male","europe",2,1,"Order Received","12-26-2017 23:02:53"
34445,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 01:58:20"
34446,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 03:58:41"
34447,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 04:09:44"
34448,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 05:23:17"
34449,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 12:50:54"
34450,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 12:53:36"
34451,"style3","under-30","female","us",1,1,"Order Received","12-26-2017 21:11:57"
34452,"style3","under-30","female","us",2,1,"Order Received","12-26-2017 05:44:08"
34453,"style3","under-30","female","us",2,1,"Order Received","12-26-2017 06:49:53"
34454,"style3","under-30","female","us",2,1,"Order Received","12-26-2017 11:09:16"
34455,"style3","under-30","female","us",2,1,"Order Received","12-26-2017 12:38:44"
34456,"style3","under-30","female","us",2,1,"Order Received","12-26-2017 14:45:44"
34457,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 00:24:44"
34458,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 00:37:36"
34459,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 08:26:15"
34460,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 11:15:45"
34461,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 16:01:20"
34462,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 17:46:17"
34463,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 22:00:41"
34464,"style3","under-30","female","asia",1,1,"Order Received","12-26-2017 23:07:36"
34465,"style3","under-30","female","asia",2,1,"Order Received","12-26-2017 00:23:13"
34466,"style3","under-30","female","asia",2,1,"Order Received","12-26-2017 04:09:18"
34467,"style3","under-30","female","asia",2,1,"Order Received","12-26-2017 04:33:42"
34468,"style3","under-30","female","asia",2,1,"Order Received","12-26-2017 05:21:47"
34469,"style3","under-30","female","asia",2,1,"Order Received","12-26-2017 12:30:10"
34470,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 05:27:49"
34471,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 07:20:52"
34472,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 12:46:57"
34473,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 13:43:11"
34474,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 16:18:25"
34475,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 17:07:32"
34476,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 17:52:14"
34477,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 19:16:56"
34478,"style3","under-30","female","europe",1,1,"Order Received","12-26-2017 21:47:38"
34479,"style3","under-30","female","europe",2,1,"Order Received","12-26-2017 03:43:50"
34480,"style3","under-30","female","europe",2,1,"Order Received","12-26-2017 07:23:01"
34481,"style3","under-30","female","europe",2,1,"Order Received","12-26-2017 22:03:18"
34482,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 02:41:54"
34483,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 05:41:06"
34484,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 13:16:54"
34485,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 16:16:29"
34486,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 18:05:49"
34487,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 22:05:02"
34488,"style3","31-to-60","male","us",1,1,"Order Received","12-26-2017 23:03:24"
34489,"style3","31-to-60","male","us",2,1,"Order Received","12-26-2017 06:55:07"
34490,"style3","31-to-60","male","us",2,1,"Order Received","12-26-2017 09:57:13"
34491,"style3","31-to-60","male","us",2,1,"Order Received","12-26-2017 13:00:48"
34492,"style3","31-to-60","male","us",2,1,"Order Received","12-26-2017 21:09:10"
34493,"style3","31-to-60","male","us",2,1,"Order Received","12-26-2017 22:20:02"
34494,"style3","31-to-60","male","us",2,1,"Order Received","12-26-2017 23:45:49"
34495,"style3","31-to-60","male","asia",1,1,"Order Received","12-26-2017 00:52:54"
34496,"style3","31-to-60","male","asia",1,1,"Order Received","12-26-2017 00:56:32"
34497,"style3","31-to-60","male","asia",1,1,"Order Received","12-26-2017 05:18:48"
34498,"style3","31-to-60","male","asia",2,1,"Order Received","12-26-2017 07:05:01"
34499,"style3","31-to-60","male","asia",2,1,"Order Received","12-26-2017 07:24:55"
34500,"style3","31-to-60","male","asia",2,1,"Order Received","12-26-2017 16:09:39"
34501,"style3","31-to-60","male","europe",1,1,"Order Received","12-26-2017 03:22:58"
34502,"style3","31-to-60","male","europe",1,1,"Order Received","12-26-2017 07:02:13"
34503,"style3","31-to-60","male","europe",1,1,"Order Received","12-26-2017 13:49:53"
34504,"style3","31-to-60","male","europe",1,1,"Order Received","12-26-2017 17:44:45"
34505,"style3","31-to-60","male","europe",1,1,"Order Received","12-26-2017 23:12:35"
34506,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 02:27:41"
34507,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 02:47:41"
34508,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 08:52:27"
34509,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 13:39:47"
34510,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 23:08:15"
34511,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 23:24:51"
34512,"style3","31-to-60","male","europe",2,1,"Order Received","12-26-2017 23:53:28"
34513,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 04:18:43"
34514,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 04:33:04"
34515,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 13:21:11"
34516,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 17:02:41"
34517,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 18:09:40"
34518,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 18:53:22"
34519,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 20:04:58"
34520,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 22:02:27"
34521,"style3","31-to-60","female","us",1,1,"Order Received","12-26-2017 23:05:09"
34522,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 00:45:47"
34523,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 09:30:30"
34524,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 11:13:39"
34525,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 12:09:11"
34526,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 13:19:07"
34527,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 16:09:19"
34528,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 16:14:18"
34529,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 17:34:33"
34530,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 19:01:06"
34531,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 19:23:46"
34532,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 20:14:52"
34533,"style3","31-to-60","female","us",2,1,"Order Received","12-26-2017 23:39:36"
34534,"style3","31-to-60","female","asia",1,1,"Order Received","12-26-2017 09:04:55"
34535,"style3","31-to-60","female","asia",1,1,"Order Received","12-26-2017 11:34:55"
34536,"style3","31-to-60","female","asia",1,1,"Order Received","12-26-2017 23:58:10"
34537,"style3","31-to-60","female","asia",2,1,"Order Received","12-26-2017 04:03:55"
34538,"style3","31-to-60","female","asia",2,1,"Order Received","12-26-2017 05:04:45"
34539,"style3","31-to-60","female","asia",2,1,"Order Received","12-26-2017 07:56:23"
